;dataset;method;label;dist;nRF;nhx;solution_number;true_phylogenies;time
20_0_5;20;MinEvolRec;no;avg;0.25;"((((transcript_10-45_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-45_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-45_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],(transcript_12-80_ENSDARG00000102998:0[&&NHX:label=speciation],transcript_12-45_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(((((transcript_10-41_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-41_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-41_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],(transcript_12-79_ENSDARG00000102998:0[&&NHX:label=speciation],transcript_12-41_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(((transcript_10-40_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-40_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-40_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-40_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(((((transcript_10-39_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-39_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-39_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-39_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((((transcript_10-44_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-44_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-44_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-44_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_10-42_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-42_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-42_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-42_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(((transcript_10-36_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-36_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-36_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-36_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"(((((transcript_7-44_ENSMUSG00000036980:1,(transcript_10-44_ENSG00000106290:1,transcript_11-44_ENSPTRG00000019474:1)1:1)1:1,transcript_12-44_ENSDARG00000102998:1)1:1,((transcript_7-42_ENSMUSG00000036980:1,(transcript_10-42_ENSG00000106290:1,transcript_11-42_ENSPTRG00000019474:1)1:1)1:1,transcript_12-42_ENSDARG00000102998:1)1:1)1:1,(((transcript_7-45_ENSMUSG00000036980:1,(transcript_10-45_ENSG00000106290:1,transcript_11-45_ENSPTRG00000019474:1)1:1)1:1,(transcript_12-79_ENSDARG00000102998:1,(transcript_12-80_ENSDARG00000102998:1,transcript_12-45_ENSDARG00000102998:1)1:1)1:1)1:1,((transcript_7-39_ENSMUSG00000036980:1,(transcript_10-39_ENSG00000106290:1,transcript_11-39_ENSPTRG00000019474:1)1:1)1:1,transcript_12-39_ENSDARG00000102998:1)1:1)1:1)1:1,((((transcript_7-41_ENSMUSG00000036980:1,(transcript_10-41_ENSG00000106290:1,transcript_11-41_ENSPTRG00000019474:1)1:1)1:1,transcript_12-41_ENSDARG00000102998:1)1:1,((transcript_7-40_ENSMUSG00000036980:1,(transcript_10-40_ENSG00000106290:1,transcript_11-40_ENSPTRG00000019474:1)1:1)1:1,transcript_12-40_ENSDARG00000102998:1)1:1)1:1,((transcript_7-36_ENSMUSG00000036980:1,(transcript_10-36_ENSG00000106290:1,transcript_11-36_ENSPTRG00000019474:1)1:1)1:1,transcript_12-36_ENSDARG00000102998:1)1:1)1:1);";6.287830591201782
20_1_5;20;MinEvolRec;no;avg;0.286;"((((transcript_10-45_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-45_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-45_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],(transcript_12-80_ENSDARG00000102998:0[&&NHX:label=speciation],transcript_12-45_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(((((transcript_10-41_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-41_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-41_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],(transcript_12-79_ENSDARG00000102998:0[&&NHX:label=speciation],transcript_12-41_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(((transcript_10-40_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-40_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-40_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-40_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(((((transcript_10-42_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-42_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-42_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-42_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((((transcript_10-39_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-39_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-39_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-39_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_10-44_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-44_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-44_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-44_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(((transcript_10-36_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-36_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-36_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-36_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";1;"(((((transcript_7-44_ENSMUSG00000036980:1,(transcript_10-44_ENSG00000106290:1,transcript_11-44_ENSPTRG00000019474:1)1:1)1:1,transcript_12-44_ENSDARG00000102998:1)1:1,((transcript_7-42_ENSMUSG00000036980:1,(transcript_10-42_ENSG00000106290:1,transcript_11-42_ENSPTRG00000019474:1)1:1)1:1,transcript_12-42_ENSDARG00000102998:1)1:1)1:1,(((transcript_7-45_ENSMUSG00000036980:1,(transcript_10-45_ENSG00000106290:1,transcript_11-45_ENSPTRG00000019474:1)1:1)1:1,(transcript_12-79_ENSDARG00000102998:1,(transcript_12-80_ENSDARG00000102998:1,transcript_12-45_ENSDARG00000102998:1)1:1)1:1)1:1,((transcript_7-39_ENSMUSG00000036980:1,(transcript_10-39_ENSG00000106290:1,transcript_11-39_ENSPTRG00000019474:1)1:1)1:1,transcript_12-39_ENSDARG00000102998:1)1:1)1:1)1:1,((((transcript_7-41_ENSMUSG00000036980:1,(transcript_10-41_ENSG00000106290:1,transcript_11-41_ENSPTRG00000019474:1)1:1)1:1,transcript_12-41_ENSDARG00000102998:1)1:1,((transcript_7-40_ENSMUSG00000036980:1,(transcript_10-40_ENSG00000106290:1,transcript_11-40_ENSPTRG00000019474:1)1:1)1:1,transcript_12-40_ENSDARG00000102998:1)1:1)1:1,((transcript_7-36_ENSMUSG00000036980:1,(transcript_10-36_ENSG00000106290:1,transcript_11-36_ENSPTRG00000019474:1)1:1)1:1,transcript_12-36_ENSDARG00000102998:1)1:1)1:1);";6.287830591201782
21_0_5;21;MinEvolRec;no;avg;0.0;"(((transcript_10-53_ENSG00000106290:1[&&NHX:label=speciation],transcript_11-53_ENSPTRG00000019474:1[&&NHX:label=speciation])1:1[&&NHX:label=speciation],transcript_7-53_ENSMUSG00000036980:1[&&NHX:label=speciation])1:1[&&NHX:label=duplication],transcript_12-53_ENSDARG00000102998:1[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";0;"((transcript_7-53_ENSMUSG00000036980:1,(transcript_10-53_ENSG00000106290:1,transcript_11-53_ENSPTRG00000019474:1)1:1)1:1,transcript_12-53_ENSDARG00000102998:1);";0.0062181949615478516
22_0_5;22;MinEvolRec;no;avg;0.0;"(((transcript_6-2_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-2_ppan:0.00307243[&&NHX:label=speciation],transcript_5-2_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],((transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-2_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],(transcript_8-34_pabe:0[&&NHX:label=speciation],transcript_8-2_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation];";0;"((((((transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1,(transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1)1:1,(transcript_4-2_ppan:1,transcript_5-2_ptro:1)1:1)1:1,transcript_6-2_hsap:1)1:1,transcript_7-2_ggor:1)1:1,(transcript_8-34_pabe:1,transcript_8-2_pabe:1)1:1);";0.3238050937652588
23_0_5;23;MinEvolRec;no;avg;0.0;"((transcript_6-7_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-16_ppan:0.00307243[&&NHX:label=speciation],transcript_5-16_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-7_ppan:0.00307243[&&NHX:label=speciation],transcript_5-7_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],(transcript_7-27_ggor:0[&&NHX:label=speciation],transcript_7-7_ggor:0.0156763[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation];";0;"((((transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1,(transcript_4-7_ppan:1,transcript_5-7_ptro:1)1:1)1:1,transcript_6-7_hsap:1)1:1,(transcript_7-27_ggor:1,transcript_7-7_ggor:1)1:1);";0.16371846199035645
24_0_5;24;MinEvolRec;no;avg;0.0;"(((transcript_6-1_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-12_ppan:0.00307243[&&NHX:label=speciation],transcript_5-12_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-1_ppan:0.00307243[&&NHX:label=speciation],transcript_5-1_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-1_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-1_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";0;"(((((transcript_4-12_ppan:1,transcript_5-12_ptro:1)1:1,(transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1)1:1,transcript_6-1_hsap:1)1:1,transcript_7-1_ggor:1)1:1,transcript_8-1_pabe:1);";0.07959294319152832
25_0_5;25;MinEvolRec;no;avg;0.792;"(((transcript_6-43_hsap:0[&&NHX:label=speciation],((((transcript_4-31_ppan:0.00307243[&&NHX:label=speciation],transcript_5-31_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-37_ppan:0.00307243[&&NHX:label=speciation],(transcript_5-20_ptro:0.0025[&&NHX:label=speciation],transcript_5-23_ptro:0.0025[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],((transcript_4-25_ppan:0.00307243[&&NHX:label=speciation],transcript_5-25_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-32_ppan:0.00307243[&&NHX:label=speciation],transcript_5-32_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(transcript_4-19_ppan:0[&&NHX:label=speciation],(transcript_4-23_ppan:0.0025[&&NHX:label=speciation],(transcript_4-2_ppan:0[&&NHX:label=speciation],transcript_4-20_ppan:0.0025[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_8-55_pabe:0.0025[&&NHX:label=speciation],transcript_8-58_pabe:0.0025[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((((transcript_5-2_ptro:0.00246757[&&NHX:label=speciation],(transcript_6-45_hsap:0[&&NHX:label=speciation],transcript_6-2_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-2_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-2_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_8-56_pabe:0.0172631[&&NHX:label=speciation],((transcript_4-26_ppan:0.00307243[&&NHX:label=speciation],(transcript_5-19_ptro:0[&&NHX:label=speciation],transcript_5-26_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],transcript_6-42_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"((((((transcript_4-26_ppan:1,transcript_5-26_ptro:1)1:1,(transcript_4-19_ppan:1,transcript_5-19_ptro:1)1:1)1:1,(((transcript_4-23_ppan:1,transcript_5-23_ptro:1)1:1,((transcript_4-32_ppan:1,transcript_5-32_ptro:1)1:1,((transcript_4-37_ppan:1,transcript_4-20_ppan:1)1:1,transcript_5-20_ptro:1)1:1)1:1)1:1,(((transcript_4-31_ppan:1,transcript_5-31_ptro:1)1:1,(transcript_4-25_ppan:1,transcript_5-25_ptro:1)1:1)1:1,(transcript_4-2_ppan:1,transcript_5-2_ptro:1)1:1)1:1)1:1)1:1,(transcript_6-42_hsap:1,(transcript_6-43_hsap:1,(transcript_6-45_hsap:1,transcript_6-2_hsap:1)1:1)1:1)1:1)1:1,transcript_7-2_ggor:1)1:1,((transcript_8-58_pabe:1,transcript_8-55_pabe:1)1:1,(transcript_8-56_pabe:1,transcript_8-2_pabe:1)1:1)1:1);";2.2413365840911865
26_0_5;26;MinEvolRec;no;avg;0.958;"((transcript_6-13_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-30_ppan:0.00307243[&&NHX:label=speciation],transcript_5-30_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],transcript_5-13_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_6-10_hsap:0.00660945[&&NHX:label=speciation],((((transcript_4-16_ppan:0[&&NHX:label=speciation],(((transcript_4-18_ppan:0.004[&&NHX:label=speciation],transcript_4-24_ppan:0.004[&&NHX:label=speciation])1:0.002[&&NHX:label=creation],transcript_4-28_ppan:0.006[&&NHX:label=speciation])1:0[&&NHX:label=creation],transcript_4-17_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(((transcript_4-13_ppan:0.0025[&&NHX:label=speciation],(transcript_4-9_ppan:0[&&NHX:label=speciation],transcript_4-7_ppan:0.0025[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00125[&&NHX:label=creation],transcript_4-27_ppan:0.00375[&&NHX:label=speciation])1:0[&&NHX:label=creation],transcript_4-10_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],((transcript_5-24_ptro:0.004[&&NHX:label=speciation],transcript_5-18_ptro:0.004[&&NHX:label=speciation])1:0.002[&&NHX:label=creation],transcript_5-28_ptro:0.006[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(transcript_5-10_ptro:0[&&NHX:label=speciation],(transcript_5-17_ptro:0[&&NHX:label=speciation],transcript_5-16_ptro:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_6-7_hsap:0.00660945[&&NHX:label=speciation],transcript_5-7_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_6-9_hsap:0.00660945[&&NHX:label=speciation],(transcript_5-27_ptro:0[&&NHX:label=speciation],transcript_5-9_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"(((transcript_4-9_ppan:1,transcript_5-9_ptro:1)1:1,transcript_6-9_hsap:1)1:1,((((transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1,((((transcript_4-28_ppan:1,transcript_5-28_ptro:1)1:1,(transcript_4-24_ppan:1,transcript_5-24_ptro:1)1:1)1:1,(transcript_4-18_ppan:1,transcript_5-18_ptro:1)1:1)1:1,(transcript_4-10_ppan:1,transcript_5-10_ptro:1)1:1)1:1)1:1,transcript_6-10_hsap:1)1:1,((((transcript_4-30_ppan:1,transcript_5-30_ptro:1)1:1,(transcript_4-13_ppan:1,transcript_5-13_ptro:1)1:1)1:1,transcript_6-13_hsap:1)1:1,(((transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1,((transcript_4-27_ppan:1,transcript_5-27_ptro:1)1:1,(transcript_4-7_ppan:1,transcript_5-7_ptro:1)1:1)1:1)1:1,transcript_6-7_hsap:1)1:1)1:1)1:1);";2.538745403289795
27_0_5;27;MinEvolRec;no;avg;0.45;"((transcript_6-15_hsap:0.00660945[&&NHX:label=speciation],(((transcript_4-34_ppan:0.00307243[&&NHX:label=speciation],transcript_5-34_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_4-30_ppan:0.00307243[&&NHX:label=speciation],transcript_5-30_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-38_ppan:0.00307243[&&NHX:label=speciation],transcript_5-38_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_4-32_ppan:0.00307243[&&NHX:label=speciation],transcript_5-32_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((((transcript_4-39_ppan:0.00307243[&&NHX:label=speciation],transcript_5-39_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-19_ppan:0.00307243[&&NHX:label=speciation],transcript_5-19_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation],((transcript_6-49_hsap:0[&&NHX:label=speciation],transcript_6-14_hsap:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_6-50_hsap:0[&&NHX:label=speciation],transcript_6-19_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((transcript_4-9_ppan:0.00307243[&&NHX:label=speciation],transcript_5-9_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-9_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"(((((transcript_4-39_ppan:1,transcript_5-39_ptro:1)1:1,(transcript_4-19_ppan:1,transcript_5-19_ptro:1)1:1)1:1,transcript_6-19_hsap:1)1:1,(transcript_6-49_hsap:1,(transcript_6-50_hsap:1,transcript_6-14_hsap:1)1:1)1:1)1:1,(((((transcript_4-34_ppan:1,transcript_5-34_ptro:1)1:1,(transcript_4-32_ppan:1,transcript_5-32_ptro:1)1:1)1:1,(transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1)1:1,transcript_6-15_hsap:1)1:1,((((transcript_4-38_ppan:1,transcript_5-38_ptro:1)1:1,(transcript_4-30_ppan:1,transcript_5-30_ptro:1)1:1)1:1,(transcript_4-9_ppan:1,transcript_5-9_ptro:1)1:1)1:1,transcript_6-9_hsap:1)1:1)1:1);";1.1660473346710205
28_0_5;28;MinEvolRec;no;avg;0.0;"((transcript_4-26_ppan:0.00307243[&&NHX:label=speciation],transcript_5-26_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-27_ppan:0.00307243[&&NHX:label=speciation],transcript_5-27_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-21_ppan:0.00307243[&&NHX:label=speciation],transcript_5-21_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"((transcript_4-26_ppan:1,transcript_5-26_ptro:1)1:1,((transcript_4-27_ppan:1,transcript_5-27_ptro:1)1:1,(transcript_4-21_ppan:1,transcript_5-21_ptro:1)1:1)1:1);";0.09786605834960938
29_0_5;29;MinEvolRec;no;avg;0.125;"((transcript_4-33_ppan:0.00307243[&&NHX:label=speciation],transcript_5-33_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_4-25_ppan:0.00307243[&&NHX:label=speciation],transcript_5-25_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-29_ppan:0.00307243[&&NHX:label=speciation],transcript_5-29_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-22_ppan:0.00307243[&&NHX:label=speciation],transcript_5-22_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(transcript_4-24_ppan:0.00307243[&&NHX:label=speciation],transcript_5-24_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";0;"(((transcript_4-33_ppan:1,transcript_5-33_ptro:1)1:1,(transcript_4-24_ppan:1,transcript_5-24_ptro:1)1:1)1:1,((transcript_4-25_ppan:1,transcript_5-25_ptro:1)1:1,((transcript_4-29_ppan:1,transcript_5-29_ptro:1)1:1,(transcript_4-22_ppan:1,transcript_5-22_ptro:1)1:1)1:1)1:1);";0.23884963989257812
30_0_5;30;MinEvolRec;no;avg;0.0;"(((transcript_6-0_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-14_ppan:0.00307243[&&NHX:label=speciation],transcript_5-14_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-0_ppan:0.00307243[&&NHX:label=speciation],transcript_5-0_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-0_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-0_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";0;"(((((transcript_4-14_ppan:1,transcript_5-14_ptro:1)1:1,(transcript_4-0_ppan:1,transcript_5-0_ptro:1)1:1)1:1,transcript_6-0_hsap:1)1:1,transcript_7-0_ggor:1)1:1,transcript_8-0_pabe:1);";0.07640290260314941
